"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00369115","1982","41.31667","-79.65","359.7","VAN, PA US","168","0","88","0","84","","21","0","229",",0,0303,","152",",0,0303,","39.9",",0,0606,","985.4",",0","1308",",0"
"USC00369115","1983","41.31667","-79.65","359.7","VAN, PA US","150","0","94","0","51","","10","0","127",",0,0212,","38",",0,1224,+","134.6",",0,0629,","1293.6",",0","444",",0"
"USC00369115","1984","41.31667","-79.65","359.7","VAN, PA US","172","0","113","0","74","","20","0","330",",0,0301,","203",",0,0229,","66.3",",0,0814,","1293.5",",0","1424",",0"
"USC00369115","1985","41.31667","-79.65","359.7","VAN, PA US","184","0","109","0","72","","31","0","356",",0,0122,+","127",",0,0125,","44.5",",0,0329,","1178.4",",0","1970",",0"
"USC00369115","1986","41.31667","-79.65","359.7","VAN, PA US","147","0","91","0","57","","15","0","203",",0,0108,+","76",",0,1213,+","49.3",",0,0702,","1080.9",",0","815",",0"
"USC00369115","1987","41.31667","-79.65","359.7","VAN, PA US","","","","","","","","","","","","","","","1156.5",",0","",""
"USC00369115","1988","41.31667","-79.65","359.7","VAN, PA US","","","","","","","","","","","","","","","982.1",",0","",""
"USC00369115","1989","41.31667","-79.65","359.7","VAN, PA US","","","","","","","","","","","","","","","1135.8",",","",""
"USC00369115","1991","41.31667","-79.65","359.7","VAN, PA US","","","","","","","","","","","","","","","806.6",",0","",""
"USC00369115","1992","41.31667","-79.65","359.7","VAN, PA US","","","","","","","","","","","","","","","1234.3",",0","",""
"USC00369115","1994","41.31667","-79.65","359.7","VAN, PA US","","","","","","","17","0","","","218",",0,0105,","","","1272.2",",","1296",",0"
"USC00369115","1995","41.31667","-79.65","359.7","VAN, PA US","","","","","","","8","","","","305",",,1220,","","","1053.0",",","1066",","
