"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00478969","2003","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","127","0","60","0","86","","12","0","279",",0,0309,+","130",",0,1210,","41.9",",0,0416,","675.5",",0","1155",",0"
"USC00478969","2004","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","159","0","79","0","103","","23","0","508",",0,0222,","137",",0,1220,","51.1",",0,0609,","865.3",",0","1819",",0"
"USC00478969","2005","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","131","0","69","0","130","","21","0","356",",0,0124,+","130",",0,1214,","35.8",",0,1004,","695.6",",0","1543",",0"
"USC00478969","2006","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","126","0","68","0","92","","13","0","279",",0,0217,+","152",",0,1222,","77.2",",0,0802,","870.3",",0","950",",0"
"USC00478969","2007","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","133","0","61","0","111","","18","0","356",",0,1225,+","191",",0,1223,","56.9",",0,0726,","727.0",",0","1383",",0"
"USC00478969","2008","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","148","0","84","0","137","","33","0","635",",0,0229,+","185",",0,1230,","35.3",",0,0711,","695.5",",0","2507",",0"
"USC00478969","2009","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","124","0","63","0","103","","14","0","432",",0,0120,+","140",",0,1209,","89.4",",0,0814,","824.0",",0","1118",",0"
"USC00478969","2010","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","120","0","71","0","98","","10","0","381",",0,1221,","325",",0,1211,","90.2",",0,0923,","1005.3",",0","916",",0"
"USC00478969","2011","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","124","K","71","K","","","","","","","","","54.6",",K,0806,","924.0",",K","",""
"USC00478969","2012","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","109","7","53","7","","","","","","","","","58.9",",7,1025,","706.2",",7","",""
"USC00478969","2013","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","154","7","86","7","143","","32","7","406",",7,0222,","145",",7,0130,","47.5",",7,0708,","937.4",",7","2121",",7"
"USC00478969","2014","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","148","7","84","7","","","","","","","","","70.1",",7,0904,","1013.6",",7","",""
"USC00478969","2015","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","113","7","71","7","75","","10","7","279",",7,0306,+","157",",7,1228,","77.5",",7,0906,","939.0",",7","831",",7"
"USC00478969","2016","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","137","7","85","7","105","","20","7","305",",7,1223,","178",",7,0323,","34.5",",7,0315,","938.2",",7","1557",",7"
"USC00478969","2017","44.9464","-89.6222","364.8","WAUSAU WSAW TV, WI US","145","7","81","7","92","","15","7","483",",7,0112,+","213",",7,0110,","35.8",",7,0726,","928.5",",7","1301",",7"
