"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00345514","2010","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1225.3","","1225.3","0","0","","0","0","0","0","107","0","6","0","222","0","105","0","-13.9","0,0108,","0",",0,1231,+","0",",0,1231,+","40.6","0,0823,","-0.6","0,1029","-2.2","0,1105","-8.3","0,1125","-8.3","0,1125","-10.6","0,1126","-3.3","0,0408","-3.3","0,0408","-7.2","0,0322","-7.2","0,0322","-9.4","0,0224","2277.1","","2277.1","0","","","0",",0","15.89","0","23.55","0","8.22","0"
"USC00345514","2011","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1575.6","","1575.6","K","","","","","2","K","93","K","8","K","233","K","134","K","-20.0","K,0210,","","","","","43.9","K,0828,+","-3.3","K,1103","-3.3","K,1103","-5.6","K,1104","-8.3","K,1206","-10.6","K,1207","0.0","K,0503","-2.8","K,0405","-5.0","K,0315","-6.7","K,0213","-13.3","K,0211","1974.9","","1974.9","K","432.6",",K","","","17.07","K","25.65","K","8.48","K"
"USC00345514","2012","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1358.4","","1358.4","7","","","","","0","7","82","7","2","7","241","7","126","7","-12.8","7,1226,","","","","","45.0","7,0802,+","-1.7","7,1007","-3.3","7,1008","-6.7","7,1027","-6.7","7,1027","-8.9","7,1210","-0.6","K,0305","-6.1","K,0304","-6.1","K,0304","-6.7","K,0221","-8.9","K,0118","1684.2","","1684.2","7","","","","","17.53","7","25.89","7","9.17","7"
"USC00345514","2013","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1262.5","","1262.5","7","","","","","0","7","113","7","8","7","219","7","111","7","-17.2","7,1210,","","","","","42.8","7,0627,","-1.1","7,1019","-7.2","7,1112","-7.2","7,1112","-7.2","7,1112","-10.6","7,1113","-1.1","7,0503","-3.9","7,0424","-4.4","7,0411","-9.4","7,0326","-9.4","7,0326","2034.9","","2034.9","7","","","","","15.65","7","23.60","7","7.71","7"
"USC00345514","2014","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1123.5","","1123.5","7","","","","","0","7","100","7","14","7","222","7","106","7","-15.6","7,0124,","","","","","40.0","7,0822,","-3.3","7,1101","-3.3","7,1101","-5.6","7,1112","-8.3","7,1113","-10.0","7,1116","-5.0","7,0415","-5.0","7,0415","-5.0","7,0415","-7.2","7,0313","-9.4","7,0304","2283.6","","2283.6","7","","","","","15.48","7","23.27","7","7.68","7"
"USC00345514","2015","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1096.1","","1096.1","7","","","","","0","7","88","7","6","7","228","7","99","7","-13.3","7,0305,","","","","","39.4","7,0806,","-0.6","7,1108","-2.2","7,1113","-6.1","7,1121","-6.7","7,1216","-9.4","7,1229","0.0","7,0410","-4.4","7,0307","-4.4","7,0307","-6.7","7,0306","-13.3","7,0305","1953.2","","1953.2","7","","","","","16.15","7","23.45","7","8.86","7"
"USC00345514","2016","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1125.2","","1125.2","7","","","","","0","7","88","7","2","7","243","7","99","7","-16.1","7,1218,","","","","","38.9","7,0807,","-5.0","7,1119","-5.0","7,1119","-5.0","7,1119","-7.2","7,1214","-13.3","7,1217","-0.6","7,0403","-2.2","7,0328","-5.6","7,0320","-7.8","7,0226","-8.9","7,0110","1722.0","","1722.0","7","858.7",",7","","","16.71","7","24.43","7","8.99","7"
"USC00345514","2017","34.8359","-99.424","459.9","MANGUM 5 SE MESONET, OK US","1011.3","","1011.3","7","","","","","1","7","86","7","6","7","247","7","79","7","-19.4","7,0107,","","","","","38.3","7,0723,","-1.1","7,1025","-3.9","7,1027","-4.4","7,1028","-11.7","7,1207","-11.7","7,1207","0.0","7,0406","-3.9","7,0314","-6.7","7,0302","-6.7","7,0302","-8.9","7,0126","1638.0","","1638.0","7","","","","","16.35","7","24.16","7","8.53","7"
