"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014837","1940","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","377.2","","377.2","X","119","X","61","X","107","","13","X","21","X","158","X","77","X","130","X","18","X","-30.6","X,0118,","305",",X,1130,","216",",X,1130,","77.5",",X,0622,","38.9","X,0724,","-0.6","X,0926","-2.2","X,1106","-5.0","X,1108","-9.4","X,1111","-9.4","X,1111","-2.2","X,0504","-2.2","X,0504","-5.0","X,0413","-7.2","X,0412","-15.0","X,0325","","","","","747.9",",X","","","1260",",X","7.43","X","12.91","X","1.96","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1941","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","379.5","","379.5","X","121","X","68","X","45","","10","X","5","X","131","X","57","X","125","X","17","X","-23.3","X,0219,","127",",X,0127,+","76",",X,1226,+","109.7",",X,0908,","36.7","X,0729,","-1.1","X,1027","-3.9","X,1028","-9.4","X,1123","-9.4","X,1123","-9.4","X,1123","-0.6","X,0425","-3.3","X,0330","-7.8","X,0319","-7.8","X,0319","-16.7","X,0318","3949.3","","3949.3","X","836.1",",X","","","687",",X","9.08","X","13.71","X","4.44","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1942","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","299.4","","299.4","X","119","X","63","X","65","","12","X","15","X","137","X","55","X","117","X","7","X","-30.6","X,0108,","203",",X,1217,","107",",X,0131,","54.4",",X,0728,","36.7","X,0717,","0.0","X,0924","-2.2","X,0928","-6.1","X,1026","-6.7","X,1114","-9.4","X,1127","-1.1","X,0413","-3.9","X,0411","-6.1","X,0329","-10.0","X,0225","-10.0","X,0225","3713.5","","3713.5","X","815.8",",X","","","750",",X","7.98","X","12.65","X","3.31","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1943","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","345.5","","345.5","X","115","X","47","X","59","","17","X","20","X","147","X","59","X","114","X","13","X","-27.8","X,0120,","432",",X,0121,","107",",X,0115,","42.7",",X,1106,","35.0","X,0713,","-2.8","X,1103","-2.8","X,1103","-6.1","X,1111","-8.9","X,1114","-8.9","X,1114","-1.7","X,0501","-4.4","X,0415","-4.4","X,0415","-6.7","X,0321","-8.9","X,0320","4326.9","","4326.9","X","529.0",",X","","","1089",",X","7.40","X","12.48","X","2.32","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1944","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","365.0","","365.0","X","119","X","63","X","53","","14","X","13","X","140","X","53","X","122","X","17","X","-22.2","X,1226,+","152",",X,1228,+","86",",X,1210,","29.0",",X,0423,","36.1","X,0810,","-1.1","X,1022","-2.2","X,1106","-6.7","X,1129","-6.7","X,1129","-11.1","X,1201","0.0","X,0419","-2.8","X,0405","-6.7","X,0404","-6.7","X,0404","-13.9","X,0310","4082.3","","4082.3","X","645.6",",X","","","832",",X","8.44","X","13.19","X","3.68","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1945","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","236.2","","236.2","X","126","X","68","X","67","","6","X","21","X","134","X","67","X","101","X","4","X","-24.4","X,1218,","178",",X,1224,+","137",",X,1213,","46.2",",X,0927,","36.1","X,0724,","-0.6","X,1009","-2.2","X,1103","-5.6","X,1104","-9.4","X,1122","-9.4","X,1122","-0.6","X,0509","-2.8","X,0419","-5.6","X,0308","-8.3","X,0307","-9.4","X,0227","3972.3","","3972.3","X","805.3",",X","","","673",",X","7.65","X","12.32","X","2.98","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1946","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","265.5","","265.5","X","111","X","56","X","33","","7","X","8","X","121","X","46","X","126","X","5","X","-22.8","X,0126,","127",",X,1229,+","137",",X,0308,","24.1",",X,0504,","33.9","X,0816,","-0.6","X,1013","-3.3","X,1116","-6.1","X,1117","-8.3","X,1122","-10.0","X,1123","-1.7","X,0427","-2.2","X,0416","-11.1","X,0311","-11.1","X,0311","-11.1","X,0311","3981.5","","3981.5","X","531.4",",X","","","610",",X","8.83","X","14.03","X","3.63","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1947","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","407.6","","407.6","X","124","X","72","X","78","","19","X","9","X","154","X","70","X","112","X","15","X","-22.2","X,0204,","457",",X,0131,+","244",",X,0129,","68.8",",X,0921,","37.2","X,0804,","0.0","X,1001","-2.2","X,1108","-6.1","X,1111","-9.4","X,1113","-9.4","X,1113","-0.6","X,0510","-2.2","X,0509","-6.1","X,0330","-7.2","X,0327","-8.9","X,0316","4102.6","","4102.6","X","825.2",",X","","","1444",",X","7.88","X","12.34","X","3.43","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1948","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","416.4","","416.4","0","113","0","62","0","77","","11","0","28","0","146","0","67","0","134","0","26","0","-27.2","0,0209,+","203",",0,0303,+","193",",0,0327,","40.9",",0,0227,","36.7","0,0824,","-0.6","0,1003","-7.2","0,1017","-7.2","0,1017","-7.2","0,1017","-9.4","0,1201","-1.1","X,0508","-3.3","X,0417","-4.4","X,0403","-7.8","X,0330","-13.9","X,0328","4091.8","","4091.8","0","651.3",",0","","","826",",0","8.16","0","14.31","0","2.01","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014837","1949","43.1405","-89.3452","264.0","MADISON DANE CO REGIONAL AIRPORT, WI US","","","462.6","","462.6","0","110","0","64","0","64","","17","0","19","0","156","0","59","0","143","0","21","0","-28.3","0,0120,","254",",0,0216,+","99",",0,0127,+","66.0",",0,0708,","36.7","0,0704,","0.0","0,0924","-3.9","0,0929","-7.8","0,1103","-7.8","0,1103","-9.4","0,1121","0.0","0,0510","-8.9","0,0416","-8.9","0,0416","-8.9","0,0416","-8.9","0,0416","3938.7","","3938.7","0","737.8",",0","","","933",",0","8.61","0","14.72","0","2.49","0","","","","","","","","","","","","","","","","","","","","","",""
