"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00026358","1925","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","57","6","35","6","","","","","","","","","","","","","","","","","22.9",",6,0619,","","","","","","","","","","","","","","","","","","","","","","","","","","","310.2",",6","","","","","","","",""
"USC00026358","1926","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","764.3","","764.3","6","66","6","48","6","","","0","6","64","6","0","6","224","6","86","6","-10.0","6,1228,","","","44.5",",6,0927,","37.8","6,0629,+","-1.1","6,1109","-2.2","6,1115","-5.6","6,1224","-7.8","6,1225","-10.0","6,1228","0.0","6,0421","-2.8","6,0225","-4.4","6,0224","-7.2","6,0126","-8.9","6,0123","1892.8","","1892.8","6","532.9",",6","","","15.57","6","23.70","6","7.45","6"
"USC00026358","1927","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","712.0","","712.0","6","45","6","31","6","","","0","6","77","6","0","6","254","6","74","6","-8.9","6,1221,","","","53.8",",6,0912,","37.8","6,0721,+","0.0","6,1029","-2.8","6,1201","-5.0","6,1206","-7.2","6,1217","-8.9","6,1221","-4.4","6,0507","-4.4","6,0507","-4.4","6,0507","","","","","1560.4","","1560.4","6","421.7",",6","","","16.09","6","25.14","6","7.05","6"
"USC00026358","1928","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","853.5","","853.5","6","42","6","32","6","","","0","6","89","6","0","6","250","6","102","6","-8.9","6,1220,","","","78.7",",6,0814,","40.6","6,0607,+","-2.2","6,1015","-2.2","6,1015","-6.7","6,1119","-6.7","6,1119","-8.9","6,1220","-1.1","6,0422","-2.8","6,0410","-6.1","6,0409","-6.7","6,0119","","","1485.5","","1485.5","6","492.5",",6","","","16.27","6","25.72","6","6.82","6"
"USC00026358","1929","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","736.9","","736.9","6","49","6","31","6","","","0","6","119","6","0","6","232","6","78","6","-10.0","6,1222,+","","","63.0",",6,0725,","40.6","6,0623,","-5.0","6,1030","-5.0","6,1030","-5.0","6,1030","-9.4","6,1114","-9.4","6,1114","-1.1","6,0411","-2.2","6,0410","-5.0","6,0315","-7.2","6,0301","-9.4","6,0227","1855.2","","1855.2","6","343.5",",6","","","15.17","6","24.45","6","5.89","6"
"USC00026358","1930","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","48","6","36","6","1","6","","","","","0","6","234","6","65","6","","","51",",6,1118,","83.1",",6,0318,","40.0","6,0805,","","","","","","","","","","","","","","","","","","","","","1809.6","","1809.6","6","552.9",",6","51",",6","","","23.69","6","",""
"USC00026358","1931","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","64","6","48","6","","","","","","","","","","","","","","","","","47.8",",6,0213,","","","","","","","","","","","","","","","","","","","","","","","","","","","696.6",",6","","","","","","","",""
"USC00026358","1934","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1226.9","","1226.9","","","","","","","","","","",""
"USC00026358","1936","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","59","6","38","6","","","","","","","","","","","","","","","","","38.1",",6,0709,","","","","","","","","","","","","","","","","","","","","","","","","","","","449.6",",6","","","","","","","",""
"USC00026358","1941","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","575.0","","575.0","6","79","6","41","6","","","0","6","90","6","0","6","209","6","79","6","-8.3","6,1226,","","","81.8",",6,0718,","37.8","6,0704,+","-0.6","6,1026","-2.2","6,1031","-5.0","6,1119","-6.7","6,1223","","","0.0","6,0422","-4.4","6,0419","-4.4","6,0419","","","","","","","","","607.1",",6","","","14.85","6","24.01","6","5.70","6"
"USC00026358","1945","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1709.3","","1709.3","6","","","","","","","","","",""
"USC00026358","1948","31.88333","-109.9","1501.1","PEARCE 5 W, AZ US","","","","","27","6","25","6","","","","","","","","","","","","","","","","","63.5",",6,0724,","","","","","","","","","","","","","","","","","","","","","","","","","","","323.2",",6","","","","","","","",""
