"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00341270","2010","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1190.3","","1190.3","0","0","","0","0","0","0","108","0","10","0","212","0","102","0","-17.2","0,0108,","0",",0,1231,+","0",",0,1231,+","41.7","0,0813,+","-2.8","0,1105","-2.8","0,1105","-7.8","0,1125","-7.8","0,1125","-9.4","0,1126","-2.8","0,0408","-2.8","0,0408","-7.2","0,0322","-7.2","0,0322","-8.9","0,0224","2409.6","","2409.6","0","","","0",",0","15.42","0","22.71","0","8.14","0"
"USC00341270","2011","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1536.3","","1536.3","K","","","","","3","K","92","K","10","K","225","K","121","K","-23.9","K,0210,","","","","","43.9","K,0805,+","-3.3","K,1103","-3.3","K,1103","-5.6","K,1104","-6.7","K,1205","-9.4","K,1207","0.0","K,0503","-2.2","K,0315","-7.2","K,0222","-7.2","K,0222","-14.4","K,0211","2086.6","","2086.6","K","324.9",",K","","","16.64","K","24.48","K","8.80","K"
"USC00341270","2012","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1345.6","","1345.6","7","","","","","0","7","87","7","6","7","230","7","113","7","-13.3","7,1226,","","","","","45.0","7,0801,","0.0","7,1007","-2.2","7,1008","-6.1","7,1027","-6.7","7,1127","-10.6","7,1210","-4.4","K,0304","-4.4","K,0304","-4.4","K,0304","-7.2","K,0212","-8.9","K,0121","1783.7","","1783.7","7","","","","","17.16","7","24.80","7","9.51","7"
"USC00341270","2013","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1151.1","","1151.1","7","","","","","0","7","121","7","10","7","201","7","88","7","-16.7","7,1210,","","","","","41.7","7,0806,+","-0.6","7,1018","-2.8","7,1107","-7.8","7,1112","-7.8","7,1112","-10.6","7,1113","-1.1","7,0503","-5.0","7,0424","-5.0","7,0424","-10.0","7,0326","-10.0","7,0326","2196.7","","2196.7","7","","","","","14.89","7","22.25","7","7.52","7"
"USC00341270","2014","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1117.0","","1117.0","7","","","","","0","7","104","7","15","7","213","7","89","7","-17.2","7,0303,+","","","","","40.6","7,0726,+","-0.6","7,1101","-4.4","7,1111","-4.4","7,1111","-7.8","7,1112","-11.7","7,1117","-3.9","7,0415","-3.9","7,0415","-5.6","7,0317","-9.4","7,0304","-9.4","7,0304","2402.2","","2402.2","7","","","","","15.06","7","22.38","7","7.74","7"
"USC00341270","2015","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1016.1","","1016.1","7","","","","","0","7","90","7","10","7","220","7","80","7","-14.4","7,0305,","","","","","39.4","7,0907,","-1.7","7,1108","-3.3","7,1113","-5.6","7,1121","-8.3","7,1217","-8.9","7,1229","-2.2","7,0404","-2.2","7,0404","-4.4","7,0306","-14.4","7,0305","-14.4","7,0305","2140.7","","2140.7","7","","","","","15.54","7","22.62","7","8.46","7"
"USC00341270","2016","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","1102.5","","1102.5","7","","","","","1","7","93","7","4","7","236","7","88","7","-18.9","7,1218,","","","","","39.4","7,0807,","0.0","7,1113","-2.8","7,1118","-6.7","7,1119","-6.7","7,1119","-8.9","7,1214","-3.3","7,0402","-3.3","7,0402","-6.1","7,0320","-7.8","7,0226","-8.9","7,0204","1848.6","","1848.6","7","","","","","16.30","7","23.83","7","8.78","7"
"USC00341270","2017","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","996.4","","996.4","7","","","","","2","7","85","7","8","7","239","7","68","7","-21.7","7,0107,","","","","","40.0","7,0722,","-4.4","7,1027","-4.4","7,1027","-4.4","7,1027","-6.7","7,1028","-9.4","7,1206","0.0","7,0406","-2.2","7,0315","-5.0","7,0314","-7.2","7,0302","-8.9","7,0225","1771.5","","1771.5","7","","","","","15.91","7","23.38","7","8.45","7"
