"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00116642","1997","38.7642","-89.0564","158.2","PATOKA, IL US","70","0","66","0","","","0","0","","","0",",0,1231,+","62.5",",0,0226,","971.0",",0","0",",0"
"USC00116642","1998","38.7642","-89.0564","158.2","PATOKA, IL US","64","0","61","0","","","0","0","","","0",",0,1231,+","85.9",",0,0523,","1270.8",",0","0",",0"
"USC00116642","2001","38.7642","-89.0564","158.2","PATOKA, IL US","98","0","75","0","","","1","0","","","25",",0,0101,","51.6",",0,0710,","958.8",",0","65",",0"
"USC00116642","2002","38.7642","-89.0564","158.2","PATOKA, IL US","80","0","66","0","","","6","0","","","127",",0,1225,","81.8",",0,0513,","1029.2",",0","375",",0"
"USC00116642","2004","38.7642","-89.0564","158.2","PATOKA, IL US","98","0","79","0","13","","2","0","51",",0,0205,+","38",",0,0127,","50.3",",0,0104,","1088.8",",0","102",",0"
"USC00116642","2005","38.7642","-89.0564","158.2","PATOKA, IL US","81","0","64","0","","","6","0","","","102",",0,1209,","48.8",",0,0105,","951.1",",0","331",",0"
"USC00116642","2006","38.7642","-89.0564","158.2","PATOKA, IL US","83","0","73","0","5","","4","0","76",",0,0321,","64",",0,0321,","46.2",",0,1017,","901.3",",0","155",",0"
"USC00116642","2007","38.7642","-89.0564","158.2","PATOKA, IL US","84","0","64","0","","","5","0","","","102",",0,1216,","51.6",",0,0113,","808.0",",0","354",",0"
"USC00116642","2008","38.7642","-89.0564","158.2","PATOKA, IL US","104","0","85","0","10","","4","0","152",",0,0201,","140",",0,0201,","82.6",",0,0607,","1454.5",",0","274",",0"
"USC00116642","2009","38.7642","-89.0564","158.2","PATOKA, IL US","103","0","73","0","","","4","0","","","191",",0,0128,","63.2",",0,1009,","1307.1",",0","320",",0"
"USC00116642","2010","38.7642","-89.0564","158.2","PATOKA, IL US","88","0","72","0","","","5","0","","","76",",0,1225,+","71.4",",0,1125,","987.6",",0","371",",0"
"USC00116642","2016","38.7642","-89.0564","158.2","PATOKA, IL US","","","","","","","4","7","","","97",",7,0120,","","","","","249",",7"
"USC00116642","2017","38.7642","-89.0564","158.2","PATOKA, IL US","","","","","","","2","7","","","51",",7,0313,","","","","","97",",7"
