"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00137085","1927","40.68333","-95.56667","281.0","RIVERTON, IA US","82","6","53","6","","","","","50.8",",6,1002,","696.5",",6","",""
"USC00137085","1928","40.68333","-95.56667","281.0","RIVERTON, IA US","76","6","57","6","","","","","89.4",",6,0910,","934.5",",6","",""
"USC00137085","1929","40.68333","-95.56667","281.0","RIVERTON, IA US","95","6","63","6","","","","","74.7",",6,0730,","1101.4",",6","",""
"USC00137085","1930","40.68333","-95.56667","281.0","RIVERTON, IA US","63","6","40","6","","","","","68.1",",6,0909,","622.7",",6","",""
"USC00137085","1931","40.68333","-95.56667","281.0","RIVERTON, IA US","87","6","58","6","","","","","66.5",",6,0615,","921.1",",6","",""
"USC00137085","1933","40.68333","-95.56667","281.0","RIVERTON, IA US","","","","","8","6","64",",6,0324,","","","","","402",",6"
"USC00137085","1935","40.68333","-95.56667","281.0","RIVERTON, IA US","95","6","56","6","","","","","50.3",",6,0528,","781.1",",6","",""
"USC00137085","1937","40.68333","-95.56667","281.0","RIVERTON, IA US","82","6","49","6","5","6","191",",6,0220,","83.3",",6,0730,","712.8",",6","460",",6"
"USC00137085","1938","40.68333","-95.56667","281.0","RIVERTON, IA US","81","6","51","6","4","6","76",",6,1222,","88.4",",6,0820,","849.2",",6","264",",6"
"USC00137085","1940","40.68333","-95.56667","281.0","RIVERTON, IA US","","","","","21","6","165",",6,0113,","","","","","1322",",6"
"USC00137085","1941","40.68333","-95.56667","281.0","RIVERTON, IA US","95","6","64","6","12","6","102",",6,1223,+","159.5",",6,0609,","1065.9",",6","669",",6"
"USC00137085","1942","40.68333","-95.56667","281.0","RIVERTON, IA US","89","6","58","6","","","","","43.7",",6,0625,","825.0",",6","",""
"USC00137085","1944","40.68333","-95.56667","281.0","RIVERTON, IA US","93","6","76","6","","","","","121.7",",6,0604,","1115.5",",6","",""
"USC00137085","1945","40.68333","-95.56667","281.0","RIVERTON, IA US","84","6","52","6","10","6","432",",6,0222,","75.7",",6,0814,","912.7",",6","965",",6"
"USC00137085","1946","40.68333","-95.56667","281.0","RIVERTON, IA US","87","6","53","6","","","","","108.0",",6,0904,","847.5",",6","",""
"USC00137085","1947","40.68333","-95.56667","281.0","RIVERTON, IA US","80","6","61","6","","","","","75.2",",6,0612,","801.7",",6","",""
"USC00137085","1949","40.68333","-95.56667","281.0","RIVERTON, IA US","81","0","58","0","6","0","102",",0,1221,","49.0",",0,0601,","788.0",",0","624",",0"
"USC00137085","1950","40.68333","-95.56667","281.0","RIVERTON, IA US","74","0","53","0","5","0","203",",0,0213,","75.7",",0,1002,","785.7",",0","518",",0"
"USC00137085","1951","40.68333","-95.56667","281.0","RIVERTON, IA US","104","0","78","0","","","","","56.9",",0,0824,","1082.0",",0","",""
"USC00137085","1953","40.68333","-95.56667","281.0","RIVERTON, IA US","78","0","54","0","","","","","36.8",",0,0605,","589.9",",0","",""
"USC00137085","1955","40.68333","-95.56667","281.0","RIVERTON, IA US","54","0","41","0","3","0","203",",0,0204,","54.9",",0,0921,","595.0",",0","308",",0"
"USC00137085","1956","40.68333","-95.56667","281.0","RIVERTON, IA US","63","0","48","0","","","","","46.2",",0,0818,","651.5",",0","",""
"USC00137085","1957","40.68333","-95.56667","281.0","RIVERTON, IA US","82","0","55","0","6","0","102",",0,1231,","46.2",",0,0617,","826.8",",0","439",",0"
"USC00137085","1958","40.68333","-95.56667","281.0","RIVERTON, IA US","69","0","48","0","4","0","76",",0,1231,","93.0",",0,0719,","875.2",",0","441",",0"
"USC00137085","1959","40.68333","-95.56667","281.0","RIVERTON, IA US","","","","","5","0","64",",0,1227,","","","1011.0",",0","401",",0"
