"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MDHW0007","2011","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","132","N","78","N","116.6",",N,0907,","1281.2",",N"
"US1MDHW0007","2012","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","143","N","62","N","160.5",",N,1029,","938.1",",N"
"US1MDHW0007","2013","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","133","N","69","N","57.7",",N,0610,","1076.8",",N"
"US1MDHW0007","2014","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","141","N","79","N","112.8",",N,0812,","1308.1",",N"
"US1MDHW0007","2015","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","130","N","80","N","80.5",",N,0627,","1236.0",",N"
"US1MDHW0007","2016","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","121","N","71","N","67.3",",N,1130,+","1018.9",",N"
"US1MDHW0007","2017","39.1543","-76.8281","96.9","JESSUP 3.0 W, MD US","137","N","73","N","58.4",",N,0728,","942.7",",N"
