"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00363226","2011","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","494.7","","494.7","7","147","7","100","7","47","","10","7","2","7","130","7","23","7","151","7","22","7","-18.3","7,0125,","178",",7,0222,+","168",",7,0222,","100.6",",7,0417,","38.3","7,0723,","-0.6","7,1023","-5.0","7,1031","-5.0","7,1031","-7.2","7,1119","-10.0","7,1211","-1.1","7,0407","-2.2","7,0406","-7.2","7,0329","-7.2","7,0329","-9.4","7,0303","","","","","1530.8",",7","854",",7","11.12","7","17.09","7","5.14","7","","","",""
"USC00363226","2012","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","","","","","130","7","86","7","14","","7","7","","","","","","","","","","","","","152",",7,1230,","97",",7,1227,","84.8",",7,1030,","","","","","","","","","","","","","","","","","","","","","","","2825.9","","2825.9","7","1251.0",",7","538",",7","","","","","","","320","7","29.1","7"
"USC00363226","2013","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","420.6","","420.6","7","136","7","80","7","32","","12","7","0","7","147","7","23","7","147","7","11","7","-14.4","7,0127,+","127",",7,1219,+","127",",7,0306,","118.9",",7,1011,","35.6","7,0719,","0.0","7,1021","-2.2","7,1026","-4.4","7,1109","-6.7","7,1124","-9.4","7,1125","-2.2","7,0514","-2.2","7,0514","-6.7","7,0405","-6.7","7,0405","-8.9","7,0218","","","","","1049.5",",7","856",",7","10.29","7","16.09","7","4.49","7","270","7","23.2","7"
"USC00363226","2014","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","306.9","","306.9","7","138","7","83","7","57","","13","7","14","7","148","7","40","7","150","7","6","7","-21.1","7,0123,","356",",7,0214,","191",",7,0213,","112.0",",7,0516,","33.3","7,0724,+","-0.6","7,1005","-3.9","7,1108","-5.6","7,1116","-6.7","7,1118","-8.9","7,1119","0.0","7,0422","-2.2","7,0419","-9.4","7,0328","-9.4","7,0328","-9.4","7,0328","3607.6","","3607.6","7","1162.6",",7","1119",",7","9.35","7","15.43","7","3.28","7","","","",""
"USC00363226","2015","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","411.9","","411.9","7","131","7","86","7","59","","15","7","11","7","126","7","36","7","164","7","7","7","-23.3","7,0306,","279",",7,0306,","208",",7,0306,","77.5",",7,0821,","33.9","7,0818,","-3.3","7,1019","-3.3","7,1019","-5.0","7,1124","","","","","-2.2","7,0425","-2.2","7,0425","-6.7","7,0330","-6.7","7,0330","-19.4","7,0308","3509.3","","3509.3","7","1181.7",",7","1020",",7","10.50","7","16.65","7","4.34","7","","","",""
"USC00363226","2016","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","551.0","","551.0","7","123","7","77","7","29","","7","7","2","7","131","7","22","7","162","7","29","7","-19.4","7,0215,+","610",",7,0124,","356",",7,0123,","62.0",",7,0929,","36.7","7,0814,","0.0","7,1011","-2.8","7,1026","-5.0","7,1112","-6.7","7,1211","-12.8","7,1216","-1.1","7,0516","-2.2","7,0415","-5.0","7,0411","-6.7","7,0407","-8.9","7,0220","2969.1","","2969.1","7","958.8",",7","993",",7","11.29","7","17.62","7","4.97","7","310","7","25.9","7"
"USC00363226","2017","39.8815","-77.3506","216.4","CASHTOWN 1 S, PA US","415.6","","415.6","7","141","7","81","7","12","","9","7","0","7","124","7","21","7","162","7","14","7","-15.6","7,1231,+","254",",7,0316,+","229",",7,0314,","66.0",",7,0729,","34.4","7,0614,","-0.6","7,1017","-9.4","7,1111","-9.4","7,1111","-9.4","7,1111","-9.4","7,1111","-1.1","7,0509","-2.2","7,0325","-8.9","7,0324","-8.9","7,0324","-8.9","7,0324","2892.4","","2892.4","7","1230.3",",7","640",",7","11.20","7","17.28","7","5.12","7","250","7","24.6","7"
