"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00156170","1981","38.2052","-84.2382","242.3","PARIS, KY US","112","0","65","0","","","","","","","","","35.8",",0,0707,","993.7",",0","",""
"USC00156170","1982","38.2052","-84.2382","242.3","PARIS, KY US","137","0","88","0","","","","","","","","","64.5",",0,0831,","1276.2",",0","",""
"USC00156170","1983","38.2052","-84.2382","242.3","PARIS, KY US","115","0","80","0","","","","","","","","","66.3",",0,0516,","1135.8",",0","",""
"USC00156170","1985","38.2052","-84.2382","242.3","PARIS, KY US","129","0","88","0","","","","","","","","","50.8",",0,0722,","1015.5",",0","",""
"USC00156170","1986","38.2052","-84.2382","242.3","PARIS, KY US","109","0","70","0","","","","","","","","","58.9",",0,1126,","936.9",",0","",""
"USC00156170","1987","38.2052","-84.2382","242.3","PARIS, KY US","126","0","68","0","","","","","","","","","70.9",",0,1226,","906.1",",0","",""
"USC00156170","1988","38.2052","-84.2382","242.3","PARIS, KY US","113","0","73","0","","","","","","","","","63.0",",0,1120,","934.2",",0","",""
"USC00156170","1989","38.2052","-84.2382","242.3","PARIS, KY US","141","0","90","0","","","","","","","","","69.9",",0,0214,","1495.2",",0","",""
"USC00156170","1990","38.2052","-84.2382","242.3","PARIS, KY US","139","0","94","0","","","0","0","","","0",",0,1231,+","60.5",",0,0603,","1379.7",",0","0",",0"
"USC00156170","1991","38.2052","-84.2382","242.3","PARIS, KY US","134","0","89","0","0","","0","0","0","T,0,0225,","0","T,0,0225,+","138.7",",0,0709,","1357.4",",0","0","T,0"
"USC00156170","1992","38.2052","-84.2382","242.3","PARIS, KY US","154","0","84","0","0","","0","0","0","T,0,0117,+","0","T,0,0209,+","56.4",",0,0723,","1105.0",",0","0","T,0"
"USC00156170","1993","38.2052","-84.2382","242.3","PARIS, KY US","152","0","92","0","","","","","","","","","163.6",",0,0813,","1325.2",",0","",""
"USC00156170","1994","38.2052","-84.2382","242.3","PARIS, KY US","130","0","91","0","","","","","","","","","51.1",",0,0327,","1230.8",",0","",""
"USC00156170","1995","38.2052","-84.2382","242.3","PARIS, KY US","140","0","75","0","","","","","","","","","65.3",",0,0806,","1274.5",",0","",""
"USC00156170","1996","38.2052","-84.2382","242.3","PARIS, KY US","149","0","94","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","73.9",",0,0928,","1451.8",",0","0",",0"
