"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00257751","1996","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","86","0","49","0","51","","10","0","203",",0,0415,","152",",0,0415,","79.0",",0,0805,","733.9",",0","616",",0"
"USC00257751","1997","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","68","0","44","0","51","","12","0","279",",0,0412,","178",",0,1026,","49.0",",0,0811,","562.0",",0","752",",0"
"USC00257751","1998","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","81","0","53","0","","","9","0","","","191",",0,0308,","56.6",",0,0821,","744.8",",0","604",",0"
"USC00257751","1999","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","78","0","54","0","45","","12","0","254",",0,0223,","203",",0,0223,","78.2",",0,0601,","741.1",",0","844",",0"
"USC00257751","2000","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","76","0","49","0","44","","10","0","178",",0,1226,+","122",",0,0218,","31.8",",0,0704,","493.4",",0","733",",0"
"USC00257751","2001","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","68","0","46","0","75","","10","0","152",",0,0301,+","137",",0,0130,","49.3",",0,0505,","540.6",",0","629",",0"
"USC00257751","2002","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","59","0","38","0","32","","9","0","330",",0,0201,","213",",0,0201,","46.2",",0,0611,","465.6",",0","804",",0"
"USC00257751","2003","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","","","","","46","","9","0","178",",0,0217,+","165",",0,0215,","","","","","714",",0"
"USC00257751","2004","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","86","0","59","0","45","","9","0","508",",0,0208,+","216",",0,0126,","28.7",",0,0301,","539.8",",0","849",",0"
"USC00257751","2005","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","81","0","54","0","51","","11","0","305",",0,0116,+","203",",0,0105,","42.2",",0,0512,","546.6",",0","826",",0"
"USC00257751","2006","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","79","0","49","0","16","","5","0","483",",0,0321,","269",",0,0321,","84.1",",0,0916,","761.4",",0","590",",0"
"USC00257751","2007","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","96","0","66","0","72","","10","0","305",",0,1211,","152",",0,1211,+","71.1",",0,0807,","839.3",",0","960",",0"
"USC00257751","2008","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","98","0","65","0","79","","9","0","229",",0,0207,+","107",",0,1218,","87.9",",0,0605,","911.9",",0","687",",0"
"USC00257751","2009","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","102","0","53","0","54","","16","0","610",",0,1231,+","178",",0,1209,+","60.2",",0,0827,","735.5",",0","1722",",0"
"USC00257751","2010","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","98","0","58","0","73","","8","0","711",",0,0110,+","99",",0,0205,","56.6",",0,0611,","757.9",",0","564",",0"
"USC00257751","2012","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","60","7","30","7","34","","5","7","229",",7,0205,","213",",7,0204,","60.2",",7,0528,","485.5",",7","561",",7"
"USC00257751","2013","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","84","7","46","7","52","","6","7","152",",7,0311,+","155",",7,0222,","62.2",",7,0530,","758.9",",7","568",",7"
"USC00257751","2014","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","92","7","55","7","33","","12","7","76",",7,1118,+","74",",7,1116,","80.0",",7,0604,","778.5",",7","601",",7"
"USC00257751","2015","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","106","7","65","7","47","","10","7","279",",7,0206,+","183",",7,0201,","43.9",",7,0817,","785.5",",7","772",",7"
"USC00257751","2016","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","","","","","54","","8","7","305",",7,0205,+","163",",7,0203,","","","","","718",",7"
"USC00257751","2017","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","88","7","44","7","25","","5","7","127",",7,0225,","107",",7,0224,","96.5",",7,0816,","814.4",",7","401",",7"
