"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00300746","1901","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","54","6","54","6","78.7",",6,1215,","1149.7",",6"
"USC00300746","1904","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","130","6","122","6","70.4",",6,1021,","1143.9",",6"
"USC00300746","1910","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","107","6","101","6","47.5",",6,0121,","1116.9",",6"
"USC00300746","1939","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","128","6","94","6","40.1",",6,0612,","919.9",",6"
"USC00300746","1940","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","134","6","103","6","45.7",",6,0315,","955.4",",6"
"USC00300746","1941","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","104","6","81","6","49.5",",6,0901,","828.2",",6"
"USC00300746","1942","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","103","6","97","6","66.8",",6,0928,","1117.5",",6"
"USC00300746","1943","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","110","6","95","6","58.9",",6,1027,","1011.0",",6"
"USC00300746","1944","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","111","6","92","6","77.5",",6,0624,","1129.8",",6"
"USC00300746","1946","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","115","6","99","6","47.8",",6,0702,","1133.5",",6"
"USC00300746","1947","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","129","6","119","6","66.0",",6,0603,","1340.9",",6"
"USC00300746","1948","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","103","0","89","0","103.4",",0,1231,","1296.9",",0"
"USC00300746","1949","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","122","0","115","0","47.8",",0,0818,","1168.8",",0"
"USC00300746","1950","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","99","0","86","0","45.2",",0,0309,","1149.3",",0"
"USC00300746","1951","43.86667","-74.43333","670.9","BLUE MOUNTAIN LAKE 2, NY US","121","0","109","0","49.3",",0,0124,","1331.3",",0"
