"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00193208","1959","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","143","6","97","6","74.9",",6,0721,","1112.5",",6"
"USC00193208","1963","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","126","6","77","6","38.1",",6,0930,","838.6",",6"
"USC00193208","1964","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","126","6","72","6","24.6",",6,0901,+","756.2",",6"
"USC00193208","1965","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","128","6","73","6","52.3",",6,0810,","775.2",",6"
"USC00193208","1967","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","109","6","85","6","59.7",",6,0619,","985.3",",6"
"USC00193208","1968","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","100","6","80","6","73.7",",6,0425,","929.0",",6"
"USC00193208","1971","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","119","6","87","6","48.8",",6,0828,","986.2",",6"
"USC00193208","1973","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","139","6","95","6","48.8",",6,1221,","1148.7",",6"
"USC00193208","2009","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","138","H","85","H","52.3",",H,1025,","1058.0",",H"
"USC00193208","2010","42.21667","-73.35","209.7","GREAT BARRINGTON, MA US","106","H","57","H","93.2",",H,1002,","857.1",",H"
