"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00387980","1896","33.783333","-79.366667","18.9","SMITHS MILL, SC US","83","6","73","6","83.8",",6,0209,","1248.5",",6"
"USC00387980","1897","33.783333","-79.366667","18.9","SMITHS MILL, SC US","79","6","75","6","95.3",",6,1020,+","1143.7",",6"
"USC00387980","1899","33.783333","-79.366667","18.9","SMITHS MILL, SC US","89","6","80","6","69.9",",6,1031,","1170.4",",6"
"USC00387980","1900","33.783333","-79.366667","18.9","SMITHS MILL, SC US","100","6","88","6","86.4",",6,0624,","1475.5",",6"
"USC00387980","1901","33.783333","-79.366667","18.9","SMITHS MILL, SC US","108","6","108","6","127.0",",6,0522,","1535.2",",6"
"USC00387980","1902","33.783333","-79.366667","18.9","SMITHS MILL, SC US","93","6","90","6","81.3",",6,0909,","1406.3",",6"
"USC00387980","1903","33.783333","-79.366667","18.9","SMITHS MILL, SC US","101","6","94","6","66.0",",6,0707,","1281.6",",6"
"USC00387980","1904","33.783333","-79.366667","18.9","SMITHS MILL, SC US","94","6","88","6","193.0",",6,0914,","1528.5",",6"
"USC00387980","1905","33.783333","-79.366667","18.9","SMITHS MILL, SC US","77","6","75","6","78.7",",6,0504,","1181.8",",6"
"USC00387980","1907","33.783333","-79.366667","18.9","SMITHS MILL, SC US","93","6","77","6","132.1",",6,0929,","1230.8",",6"
"USC00387980","1908","33.783333","-79.366667","18.9","SMITHS MILL, SC US","91","6","74","6","69.9",",6,0325,","1117.8",",6"
"USC00387980","1909","33.783333","-79.366667","18.9","SMITHS MILL, SC US","94","6","83","6","70.6",",6,0521,","1148.4",",6"
"USC00387980","1911","33.783333","-79.366667","18.9","SMITHS MILL, SC US","81","6","56","6","50.3",",6,0613,","882.9",",6"
"USC00387980","1912","33.783333","-79.366667","18.9","SMITHS MILL, SC US","97","6","78","6","71.9",",6,0109,","1077.9",",6"
"USC00387980","1913","33.783333","-79.366667","18.9","SMITHS MILL, SC US","105","6","77","6","85.9",",6,1009,","1499.3",",6"
"USC00387980","1914","33.783333","-79.366667","18.9","SMITHS MILL, SC US","107","6","78","6","97.5",",6,0803,","1240.7",",6"
"USC00387980","1915","33.783333","-79.366667","18.9","SMITHS MILL, SC US","108","6","85","6","86.4",",6,0901,","1520.7",",6"
